Date,Open,High,Low,Volume,Close
09-10-2014,52.450001,53.108002,50.880001,36806500,51.402
10-10-2014,48.928001,49.178001,47.040001,64441500,47.382
13-10-2014,47.714001,47.792,44.200001,56343500,44.917999
14-10-2014,45.650002,46.493999,44.599998,35526500,45.411999
15-10-2014,44,46.198002,43.464001,45736500,45.939999
16-10-2014,43.944,45.984001,43.82,26996500,45.27
17-10-2014,46.675999,46.953999,45.310001,52747000,45.495998
20-10-2014,45.344002,46.48,45.102001,17472000,46.094002
21-10-2014,46.854,47.077999,46.16,20651500,47.068001
22-10-2014,46.638,47.478001,46.112,20583000,46.220001
23-10-2014,46.931999,47.256001,46.400002,17462000,47.057999
24-10-2014,47.254002,47.560001,46.240002,17316500,47.048
27-10-2014,46.849998,46.922001,44.062,47766500,44.334
28-10-2014,45.919998,48.919998,45.650002,52581500,48.554001
29-10-2014,48.226002,48.299999,47.127998,24812500,47.619999
30-10-2014,47.627998,48.099998,47.012001,16142000,47.731998
31-10-2014,48.501999,48.624001,47.75,18876500,48.34
03-11-2014,48.599998,49.512001,48.264,21019000,48.518002
04-11-2014,48.098,48.470001,47.306,18413000,47.785999
05-11-2014,48.200001,48.271999,46.105999,45229500,46.194
06-11-2014,46.897999,49.338001,45.700001,76773500,48.243999
07-11-2014,48.438,48.568001,47.439999,25805000,48.040001
10-11-2014,47.821999,48.576,47.360001,22886000,48.386002
11-11-2014,48.509998,50.363998,48.400002,39744000,50.216
12-11-2014,49.944,50.467999,49.116001,29354000,49.82
13-11-2014,50.124001,51.150002,50.049999,31180000,50.34
14-11-2014,50,51.77,49.700001,30505500,51.736
17-11-2014,51.498001,51.799999,50.403999,20128500,50.796001
18-11-2014,51.172001,51.998001,51.102001,22365000,51.540001
19-11-2014,50.122002,50.375999,49.119999,39592500,49.548
20-11-2014,49.59,50.186001,49.200001,17936000,49.742001
21-11-2014,50.442001,50.556,48.433998,37425500,48.556
24-11-2014,49.040001,49.52,48.127998,23948500,49.344002
25-11-2014,49.470001,49.944,49.217999,15799000,49.618
26-11-2014,49.667999,49.799999,49.32,9906000,49.688
28-11-2014,49.07,49.338001,48.504002,10598500,48.903999
01-12-2014,48.231998,48.493999,45.801998,43097000,46.327999
02-12-2014,46.914001,46.976002,45.599998,29435000,46.285999
03-12-2014,45.25,45.944,45.099998,26538500,45.860001
04-12-2014,45.720001,46.18,45.562,19278000,45.655998
05-12-2014,45.734001,45.877998,44.452,30318000,44.742001
08-12-2014,44.307999,44.972,42.467999,46128000,42.872002
09-12-2014,41.868,43.546001,40.854,47157500,43.377998
10-12-2014,42.826,43.354,41.540001,36570500,41.967999
11-12-2014,42.105999,43.085999,41.646,33472000,41.776001
12-12-2014,40.964001,42.335999,40.900002,35869000,41.400002
15-12-2014,41.858002,41.959999,40.534,26091500,40.807999
16-12-2014,40.178001,40.736,39.074001,42130500,39.562
17-12-2014,38.612,41.330002,38.529999,36839000,41.164001
18-12-2014,42.476002,43.688,42.360001,37416500,43.652
19-12-2014,44.037998,44.080002,42.900002,34552500,43.858002
22-12-2014,44,44.812,43.652,23997000,44.52
23-12-2014,44.762001,44.863998,43.903999,22528500,44.194
24-12-2014,43.953999,44.5,43.849998,6661000,44.452
26-12-2014,44.301998,45.700001,44.299999,16635000,45.563999
29-12-2014,45.380001,45.582001,44.804001,14012500,45.141998
30-12-2014,44.798,45.130001,44.279999,14516000,44.445999
31-12-2014,44.618,45.136002,44.450001,11487500,44.481998
02-01-2015,44.574001,44.650002,42.652,23822000,43.862
05-01-2015,42.91,43.299999,41.431999,26842500,42.018002
06-01-2015,42.012001,42.84,40.841999,31309500,42.256001
07-01-2015,42.669998,42.956001,41.956001,14842000,42.189999
08-01-2015,42.562,42.759998,42.001999,17212500,42.124001
09-01-2015,41.784,41.995998,40.992001,23341500,41.332001
12-01-2015,40.610001,40.894001,39.849998,29751500,40.442001
13-01-2015,40.664001,41.521999,40.181999,22386500,40.849998
14-01-2015,37.166,39.040001,37,57759500,38.537998
15-01-2015,38.897999,39.150002,38,26082500,38.374001
16-01-2015,38.139999,38.897999,37.93,18016000,38.613998
20-01-2015,38.773998,38.824001,37.408001,22516000,38.386002
21-01-2015,37.91,39.736,37.902,20765000,39.313999
22-01-2015,39.400002,40.647999,39.040001,20584500,40.324001
23-01-2015,40.057999,40.700001,39.666,17193000,40.257999
26-01-2015,40.366001,41.723999,40.209999,16172500,41.310001
27-01-2015,40.883999,41.605999,40.66,13905000,41.195999
28-01-2015,41.222,41.273998,39.683998,15748000,39.874001
29-01-2015,40.214001,41.195999,39.299999,17740500,41.040001
30-01-2015,40.792,41.493999,40.599998,15035000,40.720001
02-02-2015,40.793999,42.389999,40.66,20746000,42.188
03-02-2015,42.644001,44.074001,42.254002,24131000,43.672001
04-02-2015,43.658001,44.296001,43.360001,16527000,43.709999
05-02-2015,43.976002,45.096001,43.928001,17614500,44.198002
06-02-2015,44.400002,44.68,43.299999,16219500,43.472
09-02-2015,43.076,43.585999,42.397999,17362000,43.495998
10-02-2015,43.509998,44.099998,43,26952500,43.257999
11-02-2015,42.442001,42.948002,41.456001,48845500,42.560001
12-02-2015,38.714001,40.618,38.655998,78248000,40.576
13-02-2015,40.580002,41.198002,40.181999,30955000,40.754002
17-02-2015,41.139999,41.139999,40.299999,19898000,40.869999
18-02-2015,40.834,41.234001,40.52,13568000,40.891998
19-02-2015,41,42.487999,40.75,25770500,42.341999
20-02-2015,42.155998,43.52,41.962002,29910500,43.422001
23-02-2015,43.132,43.639999,41.265999,42499000,41.467999
24-02-2015,41.458,41.458,40.34,33018000,40.821999
25-02-2015,40.987999,41.428001,40.515999,19547500,40.751999
26-02-2015,40.799999,42.217999,40.444,32364500,41.438
27-02-2015,41.380001,41.709999,40.560001,19410500,40.667999
02-03-2015,40.540001,40.667999,39.166,39610500,39.466
03-03-2015,39.362,40.048,39.063999,22161500,39.911999
04-03-2015,39.849998,40.504002,39.442001,21110000,40.487999
05-03-2015,40.57,41.237999,40.029999,24385000,40.125999
06-03-2015,39.841999,40.150002,38.43,33562000,38.776001
09-03-2015,38.877998,38.897999,37.650002,33683500,38.175999
10-03-2015,37.692001,38.700001,37.52,27898500,38.063999
11-03-2015,38.23,39.236,38.202,24874500,38.748001
12-03-2015,38.75,38.889999,37.950001,20746500,38.214001
13-03-2015,37.790001,38.349998,37.464001,27171500,37.736
16-03-2015,38.400002,39.181999,37.959999,28144000,39.139999
17-03-2015,39.085999,39.742001,38.787998,24470500,38.945999
18-03-2015,38.992001,40.175999,38.622002,24104500,40.141998
19-03-2015,40.400002,40.917999,38.905998,42376000,39.130001
20-03-2015,39.490002,39.798,39.124001,21347500,39.616001
23-03-2015,39.700001,40.099998,39.493999,13158000,39.925999
24-03-2015,40.316002,40.757999,39.950001,18249500,40.344002
25-03-2015,39.653999,39.717999,38.540001,28652000,38.860001
26-03-2015,38.784,38.958,37.939999,20640000,38.082001
27-03-2015,37.813999,37.858002,36.279999,43024500,37
30-03-2015,37.169998,38.450001,36.360001,50447500,38.113998
31-03-2015,38.706001,38.751999,37.681999,25133000,37.754002
01-04-2015,37.740002,38.459999,37.209999,18973000,37.518002
02-04-2015,38.046001,38.646,38,25052000,38.200001
06-04-2015,39.599998,41.549999,39.5,62279000,40.619999
07-04-2015,40.501999,41.012001,40.228001,21739500,40.650002
08-04-2015,41.639999,42.18,41.174,31515500,41.534
09-04-2015,41.686001,42.074001,41.223999,19001000,42.018002
10-04-2015,41.970001,42.330002,41.799999,20338500,42.18
13-04-2015,42.088001,42.599998,41.810001,18791000,41.956001
14-04-2015,41.714001,41.897999,41.099998,15130000,41.492001
15-04-2015,41.492001,41.917999,41.32,9762000,41.566002
16-04-2015,41.540001,41.834,41.257999,8295500,41.34
17-04-2015,40.998001,41.375999,40.700001,12349500,41.358002
20-04-2015,41.355999,41.57,40.77,12796500,41.054001
21-04-2015,41.16,42.150002,40.862,17162500,41.882
22-04-2015,42.5,44.375999,42.338001,39315000,43.888
23-04-2015,43.653999,44.296001,43.43,22056000,43.720001
24-04-2015,44.099998,44.16,43.602001,12139000,43.686001
27-04-2015,44.512001,47.75,44.400002,58363000,46.310001
28-04-2015,46.950001,47.099998,45.605999,30427000,46.096001
29-04-2015,46.009998,46.993999,45.526001,19680500,46.490002
30-04-2015,46.077999,46.577999,45.034,19559500,45.209999
01-05-2015,45.987999,46.354,44.082001,26408500,45.206001
04-05-2015,45.636002,46.945999,45.422001,22173000,46.102001
05-05-2015,47.551998,47.900002,45.826,28984500,46.59
06-05-2015,46.82,46.894001,45.639999,26354500,46.085999
07-05-2015,44.200001,47.495998,44.049999,47279500,47.360001
08-05-2015,47.198002,47.681999,46.740002,23341000,47.321999
11-05-2015,47.257999,48.576,47.062,28361500,47.897999
12-05-2015,48.021999,49.27,47.638,31817000,48.948002
13-05-2015,49.521999,49.66,48.450001,27201000,48.636002
14-05-2015,48.964001,48.978001,48.25,14479500,48.82
15-05-2015,48.785999,49.880001,48.5,22638000,49.768002
18-05-2015,49.400002,49.98,49.200001,16766000,49.75
19-05-2015,49.686001,50.200001,49.23,18371000,49.428001
20-05-2015,49.425999,49.548,48.273998,18778000,48.869999
21-05-2015,48.605999,49.324001,48.472,9853000,49.124001
22-05-2015,49.076,49.720001,49.001999,11115500,49.546001
26-05-2015,49.535999,50.400002,49.299999,17493500,49.492001
27-05-2015,49.702,49.900002,49.110001,17041000,49.486
28-05-2015,49.405998,50.360001,49.009998,18236500,50.290001
29-05-2015,50.200001,50.574001,49.886002,18946500,50.16
01-06-2015,50.282001,50.32,49.493999,12525500,49.889999
02-06-2015,49.784,49.880001,49.259998,10674000,49.669998
03-06-2015,49.639999,50.144001,49.402,8907500,49.798
04-06-2015,49.5,49.860001,49.141998,12268000,49.183998
05-06-2015,49.200001,49.939999,49.136002,15110000,49.827999
08-06-2015,50.169998,51.75,50.062,25085000,51.257999
09-06-2015,51.080002,51.548,50.827999,13055500,51.200001
10-06-2015,50.380001,50.799999,49.700001,17272500,50.139999
11-06-2015,50.652,50.874001,50.085999,10220500,50.282001
12-06-2015,50.042,50.692001,50.042,7111500,50.138
15-06-2015,49.939999,50.256001,49.202,10931000,50.076
16-06-2015,50.026001,50.688,49.82,9923500,50.624001
17-06-2015,50.433998,52.872002,50.403999,27564500,52.082001
18-06-2015,52.400002,52.692001,52.004002,13913500,52.377998
19-06-2015,52.48,52.759998,52.02,12315000,52.501999
22-06-2015,52.43,52.880001,51.138,22805500,51.958
23-06-2015,52.063999,53.599998,51.714001,19354000,53.534
24-06-2015,53.396,53.470001,52.743999,12061500,53.034
25-06-2015,53.290001,54.282001,53.049999,14246000,53.757999
26-06-2015,53.778,53.821999,53.200001,19192000,53.417999
29-06-2015,52.389999,53.189999,52.139999,17394500,52.403999
30-06-2015,52.959999,54.183998,52.799999,15434500,53.652
01-07-2015,54.222,54.523998,53.57,10506000,53.830002
02-07-2015,56.040001,56.490002,54.661999,35819500,56.004002
06-07-2015,55.776001,56.338001,55.259998,20609500,55.944
07-07-2015,55,55.040001,52.153999,30525500,53.576
08-07-2015,51.863998,52.16,50.862,31105500,50.992001
09-07-2015,51.816002,52.59,51.358002,16670500,51.584
10-07-2015,52.444,52.599998,51.563999,13054500,51.830002
13-07-2015,52.450001,52.509998,51.209999,14801500,52.431999
14-07-2015,52.419998,53.198002,52.102001,9538000,53.130001
15-07-2015,53.348,53.498001,52.416,10108000,52.627998
16-07-2015,52.844002,53.439999,52.632,8080000,53.335999
17-07-2015,54.5,55.108002,53.650002,25020500,54.931999
20-07-2015,55,57.330002,54.507999,24892500,56.452
21-07-2015,54.009998,54.700001,53.310001,30543500,53.354
22-07-2015,52.254002,53.888,52.172001,15525000,53.574001
23-07-2015,53.93,53.98,53.054001,11136000,53.439999
24-07-2015,53.476002,54.217999,52.784,14182500,53.082001
27-07-2015,52.486,52.886002,50.158001,23471000,50.602001
28-07-2015,51.150002,53.080002,50.368,19479000,52.964001
29-07-2015,52.854,53.577999,52.400002,13950500,52.764
30-07-2015,52.537998,53.388,52.422001,10173000,53.358002
31-07-2015,53.52,53.872002,53.023998,11113000,53.23
03-08-2015,53.257999,53.341999,51.414001,12767500,51.998001
04-08-2015,52.001999,53.344002,51.667999,11762500,53.256001
05-08-2015,52.716,54.200001,52.080002,31071500,54.026001
06-08-2015,49.908001,51,47.223999,73119000,49.226002
07-08-2015,48.716,48.745998,47.678001,25367000,48.501999
10-08-2015,47.630001,48.594002,47.209999,20929500,48.228001
11-08-2015,47.43,47.860001,46.888,21324500,47.473999
12-08-2015,47,47.953999,46.548,18640000,47.633999
13-08-2015,47.972,49.296001,47.824001,23446000,48.501999
14-08-2015,49.448002,49.585999,48.354,21824000,48.630001
17-08-2015,51.112,51.318001,50.102001,35883500,50.998001
18-08-2015,51.076,52.189999,50.712002,20975000,52.144001
19-08-2015,52.066002,52.130001,51.004002,18021500,51.049999
20-08-2015,50.411999,50.911999,48.380001,24529000,48.436001
21-08-2015,47.200001,48.759998,46.102001,32951000,46.153999
24-08-2015,40.557999,46.279999,39,47908000,43.773998
25-08-2015,46.104,46.18,43.824001,21636500,44.006001
26-08-2015,45.585999,45.599998,43.102001,24815000,44.967999
27-08-2015,46.200001,48.950001,46.161999,38280000,48.598
28-08-2015,48.372002,50.290001,48.313999,27568500,49.695999
31-08-2015,49.124001,50.990002,49.102001,23501000,49.812
01-09-2015,48.068001,49.200001,47.394001,27274000,47.726002
02-09-2015,49.060001,49.576,47.956001,23146000,49.537998
03-09-2015,50.411999,50.416,49,20974000,49.113998
04-09-2015,48.178001,48.818001,47.639999,18446000,48.386002
08-09-2015,49.009998,49.832001,48.810001,15691000,49.633999
09-09-2015,50.41,50.849998,49.66,16954000,49.782001
10-09-2015,49.445999,50.144001,49.066002,13545000,49.695999
11-09-2015,49.528,50.048,48.945999,11754000,50.048
14-09-2015,50.220001,50.849998,49.933998,14454500,50.638
15-09-2015,50.549999,50.919998,49.900002,14667500,50.714001
16-09-2015,50.608002,52.576,50.576,22085500,52.450001
17-09-2015,52.792,53.099998,52.138,17929000,52.414001
18-09-2015,51.591999,52.764,51.5,18815500,52.124001
21-09-2015,52.796001,54.313999,51.16,30601000,52.84
22-09-2015,51.806,52.529999,51.174,18322000,52.188
23-09-2015,52.389999,52.416,51.515999,13004000,52.212002
24-09-2015,51.905998,52.689999,51.242001,17241000,52.624001
25-09-2015,53.321999,53.382,51.23,18867000,51.382
28-09-2015,51.470001,51.958,49.321999,24505500,49.686001
29-09-2015,50.091999,50.945999,49.091999,18516000,49.330002
30-09-2015,50.400002,50.48,48.467999,24648000,49.68
01-10-2015,49.501999,49.700001,47.425999,22865000,47.976002
02-10-2015,47.119999,49.540001,46.986,22120000,49.514
05-10-2015,49.768002,49.967999,48.826,18449500,49.23
06-10-2015,48,48.605999,47.116001,26126000,48.292
07-10-2015,47.326,47.540001,45.824001,34070000,46.391998
08-10-2015,46.015999,46.144001,44.262001,30666000,45.344002
09-10-2015,44.186001,44.874001,43.672001,30792000,44.138
12-10-2015,44.598,44.599998,43.054001,19181500,43.116001
13-10-2015,42.655998,44.504002,42.226002,25857500,43.849998
14-10-2015,44.133999,44.189999,43.085999,15522000,43.375999
15-10-2015,43.285999,44.346001,42.740002,14221000,44.262001
16-10-2015,44.608002,46.096001,44.574001,21672500,45.402
19-10-2015,45.299999,46.23,44.987999,12539500,45.619999
20-10-2015,45.543999,45.720001,40.400002,74500000,42.605999
21-10-2015,42.397999,42.962002,41.759998,20757500,42.018002
22-10-2015,42.312,43.150002,41.880001,14126000,42.344002
23-10-2015,43,43.07,41.537998,21177500,41.818001
26-10-2015,42.276001,43.175999,42,16957000,43.051998
27-10-2015,42.967999,43.419998,41.501999,17597000,42.07
28-10-2015,42.262001,42.689999,41.66,13643000,42.591999
29-10-2015,42.349998,42.75,42.127998,9025000,42.326
30-10-2015,42.080002,42.326,40.778,22194500,41.386002
02-11-2015,41.784,43.16,41.444,19639500,42.757999
03-11-2015,42.77,42.888,41.549999,41662500,41.669998
04-11-2015,45.400002,46.548,45.040001,63632000,46.326
05-11-2015,46.116001,46.916,45.838001,22484000,46.354
06-11-2015,46.139999,46.672001,45.900002,12226500,46.472
09-11-2015,46.598,46.598,44.862,19254500,45.066002
10-11-2015,44.695999,44.740002,43.216,23085000,43.299999
11-11-2015,43.554001,43.896,42.726002,16739000,43.816002
12-11-2015,43.57,43.799999,42.532001,14579500,42.588001
13-11-2015,42.59,42.598,41.304001,17151500,41.438
16-11-2015,41.217999,42.995998,41.16,14627000,42.862
17-11-2015,43.040001,43.200001,42.279999,10743500,42.799999
18-11-2015,42.900002,44.276001,42.504002,14059500,44.214001
19-11-2015,44.108002,45.237999,44.060001,12522000,44.360001
20-11-2015,44.698002,45,42.716,22003500,44.001999
23-11-2015,43.470001,43.835999,42.936001,12631000,43.549999
24-11-2015,43.074001,44.200001,43,12401500,43.650002
25-11-2015,44.268002,46.166,44.076,19954000,45.928001
27-11-2015,46.212002,46.450001,45.402,9747000,46.321999
30-11-2015,46.358002,46.855999,45.816002,13299000,46.051998
01-12-2015,46.212002,47.599998,46.209999,18670000,47.438
02-12-2015,47.400002,47.720001,46.245998,14907500,46.397999
03-12-2015,47.096001,47.490002,46,14698000,46.542
04-12-2015,46.492001,46.653999,45.532001,12868000,46.076
07-12-2015,45.540001,47.125999,45.23,15721000,46.226002
08-12-2015,45.504002,45.759998,44.84,13438000,45.344002
09-12-2015,45.34,45.5,44.144001,15289000,44.903999
10-12-2015,44.942001,45.698002,44.728001,10358500,45.414001
11-12-2015,45.048,45.150002,43.327999,16343500,43.403999
14-12-2015,43.501999,44.183998,42.973999,14135500,43.716
15-12-2015,44.363998,44.444,43.599998,11222000,44.217999
16-12-2015,44.419998,46.976002,44.146,25521500,46.902
17-12-2015,46.787998,47.551998,45.962002,16493000,46.678001
18-12-2015,46.577999,47.18,45.858002,15071000,46.091999
21-12-2015,46.338001,47.166,46.216,9766000,46.512001
22-12-2015,46.998001,47.310001,45.925999,9807500,45.990002
23-12-2015,46.436001,46.689999,45.625999,7775000,45.939999
24-12-2015,46.112,46.375999,45.655998,3540000,46.113998
28-12-2015,46.298,46.396,45.108002,9506500,45.790001
29-12-2015,46.012001,47.543999,45.91,12031500,47.438
30-12-2015,47.32,48.726002,47.133999,18489500,47.618
31-12-2015,47.702,48.689999,47.674,13575000,48.001999
04-01-2016,46.144001,46.276001,43.799999,34135500,44.681999
05-01-2016,45.271999,45.377998,44,15934000,44.686001
06-01-2016,44,44.009998,43.195999,18895500,43.807999
